Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,X34
250400920000013,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400920,GALANTE,25040092e3,GALANTE,2504009e3,CAMPINA GRANDE (demais setores),1,0,130,460,3.54,2.89,734.95,278344.78,789.61,255696.49,395.04,239043.16,643.34,229512.93,NA
250400925000001,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400925,SÃO JOSÉ DA MATA,25040092500,SÃO JOSÉ DA MATA,2504009e3,CAMPINA GRANDE (demais setores),1,0,375,1241,3.31,2.68,658.97,287040.81,702.03,275535.88,389.14,251410.22,634.41,254272.78,NA
250400925000002,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400925,SÃO JOSÉ DA MATA,25040092500,SÃO JOSÉ DA MATA,2504009e3,CAMPINA GRANDE (demais setores),1,0,218,728,3.34,2.39,698.32,397075.33,735.43,390854.95,419.62,296108.68,657.21,307646.79,NA
250400925000003,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400925,SÃO JOSÉ DA MATA,25040092500,SÃO JOSÉ DA MATA,2504009e3,CAMPINA GRANDE (demais setores),1,0,263,834,3.17,2.78,584.07,1641069.27,648.15,1780158.71,330.89,698065.42,560.28,1054328.33,NA
250400925000004,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400925,SÃO JOSÉ DA MATA,25040092500,SÃO JOSÉ DA MATA,2504009e3,CAMPINA GRANDE (demais setores),1,0,319,1165,3.65,3.76,483.48,127059.12,535.52,112817.02,250.69,103097.3,446.22,96246.88,NA
250400925000005,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400925,SÃO JOSÉ DA MATA,25040092500,SÃO JOSÉ DA MATA,2504009e3,CAMPINA GRANDE (demais setores),1,0,144,491,3.41,3.1,600.72,165364.29,660.34,142232.87,381.3,151494.66,586.93,112365.6,NA
250400925000006,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400925,SÃO JOSÉ DA MATA,25040092500,SÃO JOSÉ DA MATA,2504009e3,CAMPINA GRANDE (demais setores),8,0,66,212,3.21,3.46,491.95,179118.57,532.28,172223.7,262.67,113712.86,414.35,116548.05,NA
250400925000007,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400925,SÃO JOSÉ DA MATA,25040092500,SÃO JOSÉ DA MATA,2504009e3,CAMPINA GRANDE (demais setores),4,0,51,200,3.92,2.91,473.98,470962.02,514.32,490717.22,284.49,256753.08,462.69,335995.9,NA
250400925000008,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400925,SÃO JOSÉ DA MATA,25040092500,SÃO JOSÉ DA MATA,2504009e3,CAMPINA GRANDE (demais setores),8,0,166,567,3.42,2.73,609.76,2026715.4,683.92,2223820.25,330.78,773034.04,565.08,1189647.38,NA
250400925000009,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400925,SÃO JOSÉ DA MATA,25040092500,SÃO JOSÉ DA MATA,2504009e3,CAMPINA GRANDE (demais setores),8,0,91,349,3.84,4.49,408,77507.44,469.97,59931.72,267.95,92364.59,448.73,73444.21,NA
250400925000010,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400925,SÃO JOSÉ DA MATA,25040092500,SÃO JOSÉ DA MATA,2504009e3,CAMPINA GRANDE (demais setores),8,0,214,717,3.35,2.86,423.09,173707.99,505.82,165783.51,255.68,112335.44,442.23,111798.76,NA
250400925000011,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400925,SÃO JOSÉ DA MATA,25040092500,SÃO JOSÉ DA MATA,2504009e3,CAMPINA GRANDE (demais setores),8,0,148,492,3.32,2.14,402.15,86402.21,454.34,73808.04,244.98,104852.97,446.72,101060.4,NA
250400925000012,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400925,SÃO JOSÉ DA MATA,25040092500,SÃO JOSÉ DA MATA,2504009e3,CAMPINA GRANDE (demais setores),8,0,97,326,3.36,2.88,516.89,134865.52,533.38,130322.52,289.76,109561.55,438.47,100537.86,NA
250400925000013,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400925,SÃO JOSÉ DA MATA,25040092500,SÃO JOSÉ DA MATA,2504009e3,CAMPINA GRANDE (demais setores),8,0,128,487,3.8,4.16,503.51,118090.91,585.9,88875.71,278.53,116613.25,542.69,83699.07,NA
250400925000014,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400925,SÃO JOSÉ DA MATA,25040092500,SÃO JOSÉ DA MATA,2504009e3,CAMPINA GRANDE (demais setores),8,0,167,562,3.37,2.94,202.73,67955.97,398.31,55467.76,191.97,59866.6,405.07,39909.79,NA
250400925000015,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400925,SÃO JOSÉ DA MATA,25040092500,SÃO JOSÉ DA MATA,2504009e3,CAMPINA GRANDE (demais setores),5,0,145,513,3.54,3.18,410.4,83407.31,461.3,70168.42,242.54,91522.17,424.94,82806.19,NA
250400925000016,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400925,SÃO JOSÉ DA MATA,25040092500,SÃO JOSÉ DA MATA,2504009e3,CAMPINA GRANDE (demais setores),4,0,362,1352,3.73,3.28,470.69,99019.86,517.9,84456.39,258.21,89483.5,428.54,75497.09,NA
250400925000017,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400925,SÃO JOSÉ DA MATA,25040092500,SÃO JOSÉ DA MATA,2504009e3,CAMPINA GRANDE (demais setores),5,0,130,477,3.67,3,462.82,95447.22,493.17,86666.77,245.5,85669.1,422.56,72578.89,NA
250400925000018,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400925,SÃO JOSÉ DA MATA,25040092500,SÃO JOSÉ DA MATA,2504009e3,CAMPINA GRANDE (demais setores),1,0,234,819,3.5,3.39,627.47,253115.39,676.62,239622.28,319,180518.43,545.59,185129.7,NA
250400925000019,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400925,SÃO JOSÉ DA MATA,25040092500,SÃO JOSÉ DA MATA,2504009e3,CAMPINA GRANDE (demais setores),1,0,266,885,3.33,2.49,629.98,259663.43,654.59,253674.38,343.8,183382.02,534.12,183244.53,NA
250400925000020,2,Região Nordeste,25,Paraiba,2503,Agreste Paraibano,25017,Campina Grande,09,RM Campina Grande,2504009,CAMPINA GRANDE,250400925,SÃO JOSÉ DA MATA,25040092500,SÃO JOSÉ DA MATA,2504009e3,CAMPINA GRANDE (demais setores),1,0,175,595,3.4,2.2,731.52,551730.43,780.59,550429.1,426.94,376153.37,675.65,427397.36,NA
